Age,visit_per_week,weekend_ratio,avg_time_in_gym,num_classes_attended,ratio_cardio,ratio_strength,ratio_mind_body,sauna_session_impact,gender,abonoment_type,name_personal_trainer,uses_sauna,drink_abo,berry_boost,black_currant,coconut_pineapple,lemon,orange,passion_fruit,Gym_Cluster
13,1,0.0,34,2.0,0.0,0.5,0.5,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
34,1,0.0,112,1.0,0.0,0.0,1.0,0,Female,Standard,Chantal,False,True,1,0,0,0,1,0,0
43,1,0.0,121,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,False,0,0,0,0,0,0,1
39,2,0.0,108,0.0,0.0,0.0,0.0,108,Male,Premium,Jeffrey,True,True,1,0,1,0,0,0,1
13,3,0.3333333333333333,77,3.0,0.3333333333333333,0.6666666666666666,0.0,0,Female,Premium,No one,False,True,1,0,0,1,0,0,0
22,5,0.2,172,0.0,0.0,0.0,0.0,0,Male,Standard,Chantal,False,False,0,0,0,0,0,0,1
23,3,0.3333333333333333,139,3.0,0.6666666666666666,0.0,0.3333333333333333,0,Male,Standard,Hanna,False,True,1,0,1,0,0,0,0
37,3,0.3333333333333333,144,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,1,0,0,0,0,0,1
29,5,0.2,61,3.0,0.0,0.3333333333333333,0.6666666666666666,61,Male,Premium,No one,True,False,0,0,0,0,0,0,0
23,5,0.2,149,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,0,1,0,0,1
23,5,0.2,90,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
27,3,0.3333333333333333,147,1.0,0.0,0.0,1.0,0,Male,Premium,No one,False,True,0,0,1,1,0,0,0
15,1,0.0,131,1.0,0.0,1.0,0.0,0,Female,Premium,Mike,False,True,0,1,1,0,0,0,2
41,5,0.2,132,0.0,0.0,0.0,0.0,132,Female,Premium,No one,True,False,0,0,0,0,0,0,1
15,2,0.5,91,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
13,3,0.0,36,3.0,0.0,0.3333333333333333,0.3333333333333333,36,Male,Premium,No one,True,True,0,0,0,0,1,0,0
49,3,0.6666666666666666,83,1.0,1.0,0.0,0.0,83,Male,Premium,No one,True,True,0,0,0,0,1,0,0
32,3,0.3333333333333333,132,3.0,0.3333333333333333,0.0,0.3333333333333333,132,Male,Standard,Mike,True,True,0,1,0,0,0,0,0
43,5,0.4,150,0.0,0.0,0.0,0.0,150,Female,Premium,Jeffrey,True,True,1,0,0,0,0,0,1
33,2,0.0,171,1.0,0.0,0.0,1.0,0,Female,Premium,No one,False,True,0,0,1,0,0,0,0
45,3,0.6666666666666666,137,0.0,0.0,0.0,0.0,137,Male,Premium,Hanna,True,False,0,0,0,0,0,0,1
43,3,0.0,148,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,1
40,3,0.3333333333333333,153,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,True,0,0,1,0,0,0,1
31,5,0.4,144,0.0,0.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,1
48,2,0.0,171,0.0,0.0,0.0,0.0,171,Female,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
21,3,0.3333333333333333,66,0.0,0.0,0.0,0.0,66,Male,Premium,Hanna,True,False,0,0,0,0,0,0,1
18,4,0.25,64,0.0,0.0,0.0,0.0,64,Female,Standard,Mike,True,False,0,0,0,0,0,0,1
24,2,0.0,105,3.0,0.3333333333333333,0.3333333333333333,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
34,2,0.0,128,0.0,0.0,0.0,0.0,0,Male,Standard,Hanna,False,False,0,0,0,0,0,0,1
22,5,0.4,81,1.0,1.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,0
21,5,0.2,167,2.0,0.5,0.0,0.5,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
42,4,0.5,148,2.0,0.5,0.0,0.5,148,Male,Standard,Chantal,True,False,0,0,0,0,0,0,0
47,2,0.0,168,2.0,0.5,0.5,0.0,0,Female,Standard,No one,False,True,1,0,0,0,1,0,0
44,5,0.4,132,2.0,0.5,0.5,0.0,132,Male,Premium,Mike,True,False,0,0,0,0,0,0,0
38,3,0.0,63,2.0,0.5,0.0,0.5,63,Male,Standard,Mike,True,True,0,0,0,1,0,0,0
14,2,1.0,55,1.0,0.0,1.0,0.0,55,Female,Premium,No one,True,True,0,0,1,1,0,0,2
19,3,0.6666666666666666,51,0.0,0.0,0.0,0.0,51,Female,Premium,Mike,True,False,0,0,0,0,0,0,1
14,3,0.3333333333333333,162,1.0,0.0,0.0,1.0,162,Female,Standard,No one,True,True,0,0,0,1,0,0,0
21,3,0.3333333333333333,90,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,True,0,1,0,0,0,0,1
31,3,0.3333333333333333,179,0.0,0.0,0.0,0.0,179,Female,Standard,Chantal,True,False,0,0,0,0,0,0,1
33,4,0.25,84,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,0,1,0,0,1
28,3,0.6666666666666666,136,0.0,0.0,0.0,0.0,136,Female,Standard,Jeffrey,True,True,1,1,0,0,0,0,1
13,2,0.0,159,1.0,0.0,1.0,0.0,159,Male,Premium,No one,True,False,0,0,0,0,0,0,2
43,3,0.3333333333333333,98,0.0,0.0,0.0,0.0,98,Male,Standard,Mike,True,False,0,0,0,0,0,0,1
14,1,0.0,101,3.0,0.0,0.3333333333333333,0.6666666666666666,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
36,2,0.5,141,0.0,0.0,0.0,0.0,141,Male,Premium,Hanna,True,False,0,0,0,0,0,0,1
26,1,0.0,117,1.0,0.0,1.0,0.0,0,Female,Standard,Jeffrey,False,False,0,0,0,0,0,0,2
13,3,0.0,32,0.0,0.0,0.0,0.0,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,1
25,1,0.0,147,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,1
46,2,0.0,150,0.0,0.0,0.0,0.0,150,Male,Premium,Mike,True,False,0,0,0,0,0,0,1
22,3,0.0,71,3.0,1.0,0.0,0.0,71,Female,Premium,No one,True,True,1,0,0,0,0,0,0
30,3,0.3333333333333333,76,3.0,0.0,0.6666666666666666,0.3333333333333333,76,Male,Premium,Hanna,True,True,0,0,1,0,0,0,0
33,1,0.0,108,1.0,0.0,1.0,0.0,108,Male,Standard,No one,True,False,0,0,0,0,0,0,2
28,4,0.0,166,1.0,1.0,0.0,0.0,166,Female,Premium,Mike,True,False,0,0,0,0,0,0,0
48,3,0.3333333333333333,96,0.0,0.0,0.0,0.0,96,Male,Standard,Hanna,True,True,1,0,1,0,0,0,1
16,5,0.0,111,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,0,0,1,0,1
35,3,0.3333333333333333,70,1.0,0.0,1.0,0.0,70,Male,Standard,Mike,True,True,1,0,0,0,1,0,2
24,3,0.3333333333333333,139,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,1,0,0,0,1
16,3,0.6666666666666666,50,3.0,0.6666666666666666,0.0,0.0,50,Male,Premium,No one,True,True,0,0,0,1,0,0,0
32,3,0.0,101,1.0,0.0,1.0,0.0,101,Male,Standard,No one,True,False,0,0,0,0,0,0,2
32,3,0.3333333333333333,160,3.0,0.3333333333333333,0.6666666666666666,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
21,2,0.0,44,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,0
36,4,0.0,171,1.0,0.0,0.0,1.0,0,Male,Premium,Mike,False,True,1,0,0,0,0,0,0
37,1,0.0,132,2.0,0.5,0.0,0.0,132,Male,Standard,Mike,True,True,0,1,0,0,0,0,0
49,1,0.0,103,3.0,0.0,0.3333333333333333,0.6666666666666666,0,Female,Premium,No one,False,True,0,0,1,0,0,0,0
42,1,0.0,93,1.0,1.0,0.0,0.0,93,Male,Standard,Hanna,True,True,0,1,0,1,0,0,0
45,5,0.2,100,0.0,0.0,0.0,0.0,100,Female,Premium,Chantal,True,True,0,0,0,0,1,0,1
47,3,0.3333333333333333,105,0.0,0.0,0.0,0.0,105,Male,Premium,No one,True,True,0,1,0,1,0,0,1
34,1,1.0,158,3.0,0.6666666666666666,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,0
27,3,0.3333333333333333,64,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
43,3,0.3333333333333333,138,0.0,0.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,1
33,3,0.3333333333333333,144,1.0,0.0,1.0,0.0,0,Male,Premium,Chantal,False,False,0,0,0,0,0,0,2
39,5,0.4,161,2.0,0.5,0.0,0.5,0,Female,Standard,Chantal,False,True,0,0,0,1,0,0,0
17,4,0.25,173,2.0,0.0,0.5,0.0,0,Male,Standard,Hanna,False,True,0,0,1,0,0,1,0
36,2,0.0,171,0.0,0.0,0.0,0.0,171,Female,Standard,No one,True,True,1,1,0,0,0,0,1
40,3,0.0,106,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
15,3,0.3333333333333333,134,2.0,0.5,0.5,0.0,134,Female,Standard,No one,True,True,0,0,0,1,1,0,0
40,2,0.0,152,0.0,0.0,0.0,0.0,152,Male,Standard,Jeffrey,True,True,0,1,1,0,0,0,1
23,4,0.25,126,2.0,0.5,0.5,0.0,0,Male,Standard,Jeffrey,False,True,1,0,0,0,0,0,0
18,2,0.0,139,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,1,0,0,1,1
